x,y,z,pitch,yaw,roll,state,trigger,type
0.09105305,1.621968,0.02855043,-11.38873,0.8318751,-0.9794617,1,0,Icon
0.08977278,1.622126,0.02958672,-11.53833,0.7946654,-0.9702148,1,0,Icon
0.08874168,1.622314,0.0306747,-11.88681,0.8188241,-0.9321594,1,0,Icon
0.08769354,1.622836,0.03199391,-12.20819,0.6740361,-0.8188477,1,0,Icon
0.08662431,1.623166,0.03325066,-12.61691,0.5000722,-0.7125854,1,0,Icon
0.08626651,1.623691,0.03423659,-13.02988,0.4525404,-0.6288757,1,0,Icon
0.08594146,1.624236,0.03506536,-13.45596,0.3672353,-0.6613464,1,0,Icon
0.08586857,1.624546,0.03588718,-13.74832,0.3637914,-0.6941833,1,0,Icon
0.08597825,1.624654,0.03681239,-14.01279,0.4037172,-0.7323303,1,0,Icon
0.08632787,1.625005,0.0378055,-14.39871,0.5291416,-0.8806458,1,0,Icon
0.08657663,1.62527,0.03866674,-14.56381,0.5883597,-0.9683228,1,0,Icon
0.08659437,1.62573,0.03897455,-14.93567,0.5085563,-0.9102478,1,0,Icon
0.08667506,1.626205,0.03907008,-15.27832,0.3219794,-0.8448486,1,0,Icon
0.08689795,1.626595,0.03893463,-15.5708,0.2268218,-0.8478699,1,0,Icon
0.08732666,1.627056,0.03854772,-15.91061,0.10033,-0.8737488,1,0,Icon
0.08820056,1.627469,0.03801257,-16.16962,0.09975018,-0.8784485,1,0,Icon
0.0891533,1.627905,0.03765353,-16.40759,0.1534389,-0.9176331,1,0,Icon
0.09025791,1.628306,0.03740615,-16.59695,0.2767913,-1.005554,1,0,Icon
0.09128426,1.628341,0.03764502,-16.61426,0.3186251,-1.024353,1,0,Icon
0.09218524,1.628128,0.0381244,-16.56583,0.3861906,-1.136139,1,0,Icon
0.09319577,1.62839,0.03850045,-16.77765,0.3483162,-1.158844,1,0,Icon
0.09389602,1.628567,0.03880988,-16.879,0.3433935,-1.130768,1,0,Icon
0.09461554,1.628599,0.03903309,-16.89151,0.2995065,-1.210205,1,0,Icon
0.09511328,1.628535,0.03908589,-16.8967,0.2904637,-1.169861,1,0,Icon
0.09544165,1.628736,0.03875919,-16.98251,0.2171988,-1.139771,1,0,Icon
0.09578431,1.628947,0.03850642,-17.10583,0.1839203,-1.143066,1,0,Icon
0.09628899,1.628963,0.03834458,-17.09406,0.1089119,-1.014008,1,0,Icon
0.0965138,1.629036,0.03822074,-17.10638,0.1070461,-1.094574,1,0,Icon
0.09661635,1.629148,0.0377207,-17.12848,0.02252057,-1.097961,1,0,Icon
0.09682509,1.630007,0.03670561,-17.05884,0.0169426,-1.039612,1,0,Icon
0.09716388,1.633078,0.03381179,-17.64444,-0.1028748,-1.041382,1,0,Icon
0.09787781,1.636426,0.0302831,-17.95972,-0.004786076,-1.131378,1,0,Icon
0.09812341,1.638721,0.0275144,-18.23621,-0.1039734,-1.115784,1,0,Icon
0.09827004,1.640898,0.02519399,-18.28226,-0.1443176,-1.303894,1,0,Icon
0.09822362,1.643271,0.02266544,-18.57501,-0.03179932,-1.367065,1,0,Icon
0.09810613,1.645014,0.02115428,-18.75748,0.1338997,-1.454926,1,0,Icon
